c.katana,c.dogalize,c.android.youtube,c.android.chrome,c.android.gm,c.raider,c.UCMobile.x86,c.updateassist,c.UCMobile.intl,c.android.vending,p.system,p.android.gm,p.android.settings,p.android.chrome,p.android.packageinstaller,p.android.documentsui,p.android.externalstorage,p.android.vending,p.olauncher,p.android.defcontainer,p.dogalize,p.browser.provider,p.notifier,p.gms.persistent,p.inputmethod.latin,p.katana,p.google,p.process.gapps,p.android.gms,p.simulator
8.61689,11.58453,9.16453,6.88649,8.8381,32.46042,62.29484,19.8686,86.08127,94.83156,8.78545,8.83207,5.19677,14.04942,11.81794,10.36963,12.88082,30.4807,0.00256,69.72454,38.49628,35.59774,6.32925,31.88795,49.06355,95.62878,70.34131,14.4253,97.0337,15.28023
12.59824,13.37088,13.80055,11.98761,13.38847,41.41967,64.56723,92.33837,24.71432,59.1439,10.46155,8.61403,14.85268,6.40918,13.05978,10.56237,8.27994,62.76687,0.00211,48.91608,51.11971,64.73223,25.67084,69.62058,73.52589,32.83115,21.92691,39.56764,97.63574,46.00613
12.45633,10.43322,10.63158,13.36358,13.36102,66.02851,59.55803,71.50398,38.77486,14.62515,8.25481,7.16421,11.10533,10.51925,12.70886,6.69104,8.36541,47.72273,0.00096,64.84043,38.62788,50.21225,33.631,83.07978,12.73775,33.36959,37.26337,70.52013,65.51675,65.79908
11.29356,13.19211,13.37242,10.83852,10.99013,54.02982,23.6555,89.36346,30.05678,42.05039,9.89112,9.44233,13.91496,6.0059,11.05037,9.82834,7.47306,54.49149,0.00475,56.81217,32.84904,43.87776,47.87404,57.1362,87.21104,72.95843,60.40567,99.06909,10.5956,21.99629
9.94412,11.76788,10.8993,7.23595,9.6241,62.37092,35.31548,61.01913,93.02335,85.91122,10.83673,10.61128,11.66777,8.17286,13.2492,7.11973,7.48748,59.94502,0.01368,43.00577,59.75689,35.80375,34.84358,64.45788,70.41508,43.19324,74.01294,31.27107,77.63629,4.72386
11.8748,2.71669,14.76186,3.6418,14.061,63.63822,41.44832,83.92666,25.55552,94.59106,9.5492,6.23604,9.54984,8.77354,13.43729,10.47874,8.65609,43.6152,0.00041,47.67404,63.91553,47.76459,79.07354,84.43775,44.64674,13.25572,17.01319,96.86323,98.75308,48.09462
13.36952,8.8688,16.53893,7.55646,12.93357,55.39826,65.65863,59.35017,78.5713,96.15877,15.66133,12.72631,9.14804,9.87465,12.5715,14.10828,6.31469,55.11434,0.10988,77.86232,52.46553,45.95223,92.74897,69.00264,23.3413,60.23022,88.88287,29.26883,59.45225,44.5143
11.41039,6.69727,12.94703,8.86911,11.94844,52.48281,67.26524,32.30054,39.39032,53.89655,11.43944,10.85438,6.2996,5.44064,11.36729,12.04496,9.16404,52.46661,0.01713,69.98383,41.90109,34.36614,10.07416,11.33833,72.31806,17.3403,49.59553,21.81512,28.80176,47.8568
12.59431,9.28973,9.71193,13.91722,13.83226,35.9817,74.4801,55.96422,24.71099,29.75733,11.32742,7.29652,8.97973,9.19124,11.84679,9.08809,9.62834,50.67665,0.001,67.18338,68.4562,56.73038,23.22872,4.1598,41.15788,81.96534,8.05965,78.62546,76.88787,35.48781
10.40676,11.15648,14.36583,9.96328,9.89239,55.06406,36.09287,77.29359,26.38046,92.17551,8.76535,14.88665,11.72307,9.69607,15.40816,12.35738,10.75663,63.0555,0.94768,43.83598,55.73634,47.18074,25.89487,33.89445,35.09175,98.75911,55.65241,35.94811,22.39372,8.02855
12.29936,12.43152,14.58666,14.22745,11.43204,41.94258,52.31644,78.43496,73.22901,77.94126,7.54762,7.45764,15.04837,9.0873,12.48224,8.06455,8.92679,47.4575,0.00096,46.27139,44.11985,38.85637,72.17333,93.01383,60.9187,90.48521,36.78448,0.95182,30.91886,47.10607
13.58562,15.06875,12.00986,11.5832,12.60402,68.52192,54.14524,16.6032,95.87893,51.1532,6.42366,8.22324,12.98662,8.23508,11.56866,7.20392,7.08689,53.04367,0.0012,73.9679,42.97223,21.58825,96.4883,19.55187,90.98921,63.47521,44.18443,33.55067,56.10627,25.75818
11.71815,8.10349,11.08327,5.13775,9.21064,46.11808,70.49153,53.25945,44.58514,85.76871,11.38772,10.42772,11.28903,10.29003,14.36207,12.27946,9.1798,39.5264,0.01128,56.54298,33.44582,44.52789,32.98808,98.07517,21.5455,93.26271,83.54304,7.34807,66.86574,19.25448
12.11716,8.21268,9.89048,11.26771,13.8989,30.02339,30.13953,32.46327,58.60086,82.612,6.52263,9.07508,9.85188,9.73364,12.43042,8.59869,8.95507,67.08413,0.00326,35.13335,54.5972,38.20423,43.81617,16.0448,88.03372,61.2279,72.6722,89.11437,47.53084,33.88643
9.17586,6.91159,15.76973,9.40039,11.38073,51.28103,21.58494,81.97734,1.73836,23.00412,13.23498,12.89925,8.49424,8.3341,11.27783,14.25507,10.00676,40.31376,0.12997,76.14762,56.27604,62.86993,61.0858,70.88386,58.37964,95.66603,57.46918,57.87661,60.97048,9.1473
9.29036,14.35811,11.31155,7.2871,5.72913,24.35625,45.33436,45.22102,91.19314,85.89307,7.98161,10.1363,10.8045,7.56439,11.96333,6.07073,7.56647,46.67654,0.00846,70.33814,53.41264,38.39582,51.0414,4.06276,2.79805,58.33464,10.50084,20.01702,31.20066,68.04563
11.71063,10.30927,13.00817,11.44937,10.23601,24.72594,10.68571,83.45634,84.7791,13.40628,10.63647,10.2414,13.08257,7.46019,15.73579,10.63837,10.7818,51.09657,0.00948,60.27261,47.16825,39.11273,4.41837,90.30435,36.29882,82.0882,74.68196,26.4262,68.56873,46.42099
13.21962,8.02928,11.37429,9.90098,8.5256,71.57918,81.85888,52.13598,4.35539,73.17121,11.43632,13.80531,7.06205,10.3146,12.62057,12.92302,5.24389,53.85586,0.32162,78.36288,52.04103,34.53942,34.48013,24.78553,63.84299,7.49024,35.93641,54.84319,55.06396,55.98649
12.08662,12.28792,9.45167,6.71466,11.07002,63.69677,42.05261,50.03309,49.41615,27.78866,10.1621,7.18992,7.5239,13.62062,15.78219,8.8833,10.88706,47.30304,0.00097,48.32493,33.25017,40.4946,28.97531,88.78824,2.87323,2.72247,83.8462,87.11045,93.0654,95.53718
13.83185,11.6939,11.17651,13.22996,14.64009,53.97439,58.25502,74.66243,68.225,88.85936,8.33875,7.27857,11.3903,9.5073,11.89562,8.15869,7.69678,48.43414,0.00096,54.26533,25.94079,54.66086,40.21433,63.09509,31.4296,64.74894,42.09557,68.17592,88.99764,26.11146
12.6389,13.13369,12.99587,13.86725,13.38376,40.58365,78.64606,92.05521,26.37179,29.78446,9.94909,6.94952,13.71977,6.68529,13.68838,9.32886,9.7085,53.57443,0.00071,56.55134,70.37431,64.28406,87.22852,36.35667,6.7198,59.75158,75.28764,84.01413,18.57226,10.59028
5.19273,10.67688,7.45073,8.9758,11.75936,59.09015,79.03047,95.43567,39.51405,51.6182,7.15247,7.66062,7.85344,12.70914,11.55592,8.59135,12.54469,53.36748,0.00115,38.02181,37.34421,49.46045,95.52723,30.93794,36.74427,56.24659,35.70976,27.93451,47.67036,92.82643
12.03094,11.73186,11.76406,12.44553,11.7285,39.39345,13.94009,83.57443,14.68631,60.07146,7.58465,8.15668,11.42286,8.45147,11.96591,8.56192,8.61295,33.41873,0.00165,67.4924,49.87004,48.93019,42.03061,92.13311,96.89431,59.16055,26.13507,54.60916,71.58243,52.6892
13.74179,13.99626,12.47828,12.84036,12.77982,37.34099,21.35946,27.22666,47.536,34.96743,6.27082,8.54035,13.17056,12.35627,11.53608,5.23745,6.38351,64.96505,0.00201,32.83579,70.99932,43.59425,10.40176,9.92928,29.30875,8.41915,56.49714,12.3521,71.80379,25.02451
10.2998,9.80965,10.82874,12.82088,12.445,49.08936,69.06043,38.7514,0.28223,83.86931,8.64616,8.03668,9.99596,8.80912,13.41455,8.63161,10.41622,31.06396,0.0017,46.89847,54.20879,45.41135,47.65765,88.07874,86.17602,51.58224,71.2041,97.23454,84.13787,62.7091
12.28384,9.33969,8.2739,8.99655,11.93935,59.22597,92.18155,96.17094,61.57121,78.92471,6.49036,9.59043,8.7102,10.03645,9.84391,6.50923,7.12437,54.14139,0.0053,38.58171,66.43168,30.46099,14.60291,81.75783,83.92684,60.38381,2.96168,22.65953,4.36096,91.90547
12.50312,9.69452,10.52248,9.631,12.48542,32.91941,34.04278,44.56104,2.00891,58.89943,9.69279,9.99086,11.08133,9.55082,14.23486,8.42306,8.05398,49.11397,0.00745,46.9276,45.69095,30.82472,18.85898,55.2611,45.32856,24.71738,48.05952,29.86767,45.29354,38.19148
9.12096,14.94688,13.31979,14.16802,15.25205,55.88441,19.50862,13.78119,22.80313,37.13135,11.03239,15.21934,7.41529,3.54455,3.02728,13.47166,13.89294,56.95846,1.32174,51.09074,27.60365,54.14782,99.34958,93.93048,24.40543,16.00338,49.46352,71.14047,60.51697,71.85789
9.34061,7.52271,10.36031,10.94007,11.88618,48.29965,80.04573,91.26078,13.19459,63.35855,13.15033,16.02649,7.88897,11.38039,10.62359,13.11302,6.19403,45.81628,2.96168,73.87131,43.43179,32.37907,30.22776,38.43787,59.89386,62.90922,43.43347,30.91746,55.57189,98.35763
12.67312,13.2944,12.11825,9.21618,12.13135,24.07471,61.11307,97.86797,98.42006,19.6414,10.30767,9.33234,14.13733,6.99938,11.39265,7.56694,6.9535,60.85061,0.00413,58.8364,19.66215,37.57248,52.88714,18.69674,48.57819,58.14705,31.26585,93.32199,8.8387,82.9074
8.92756,12.49597,8.04021,9.85879,12.6434,32.29805,84.03714,62.56197,30.77386,94.8382,8.53313,9.8676,9.3906,11.32531,11.8057,11.20793,10.31985,67.62278,0.00622,70.56189,65.6637,50.93102,55.39539,79.27144,46.99213,46.24768,50.39327,99.16677,23.0985,78.61025
9.90921,13.0031,7.26362,6.95848,10.918,60.7424,96.66025,39.67077,62.87587,4.68302,9.35322,12.34831,8.77441,10.42375,10.10843,7.45877,14.32001,58.53518,0.0749,52.00134,37.68933,26.04265,8.91206,4.24922,43.04826,13.32967,64.37304,48.23858,27.77357,95.41478
8.72099,8.89421,13.48094,9.03493,10.31403,51.89538,74.96721,66.99702,35.04216,66.55741,12.36153,11.98571,9.88145,10.10983,11.8908,14.19196,10.39616,54.74998,0.0523,48.53763,40.2436,49.9619,45.47497,20.89873,63.62478,56.2427,19.26361,90.84787,82.34669,89.33424
11.05739,12.79966,9.35819,9.50583,11.0784,52.16942,60.57727,65.12345,32.48113,94.34908,6.30434,9.76068,9.29747,10.24516,13.41484,11.9492,12.29137,28.42751,0.00606,51.2678,46.94088,26.98286,92.36667,26.72713,81.1018,33.12743,37.65934,13.09098,73.86892,84.80629
11.02437,10.28499,11.74596,12.26521,9.05091,56.81325,28.85296,66.17789,61.58871,24.93936,10.0853,7.97099,10.43974,7.25763,10.83971,12.89685,13.44487,57.40284,0.0013,56.62605,68.60644,61.54405,85.88099,60.71638,50.38733,41.693,85.10244,9.74191,51.61329,58.97453
9.55758,13.73412,7.07138,9.12179,9.79695,35.84872,15.09034,75.0804,26.29734,37.74885,6.78223,10.55385,6.10597,12.36205,12.66955,10.5765,13.17081,48.1759,0.01302,53.56025,50.93837,45.81185,70.88657,99.04978,37.18684,73.70054,83.43616,6.25143,95.84698,71.43595
12.50368,13.17636,12.9212,8.35207,10.19642,30.39451,21.00233,36.20416,83.12836,41.36929,11.52031,8.91275,14.84891,5.60252,13.32723,8.40034,7.32427,51.53673,0.00273,37.3451,51.12158,31.58935,57.7588,47.87431,63.47228,36.57191,68.36187,50.14138,30.82073,29.93151
11.69325,9.2594,11.63512,8.10546,8.88083,52.82197,17.13197,66.34754,23.2192,68.96891,9.56295,11.65098,12.03266,8.57295,16.60091,8.90563,10.5083,47.79596,0.03794,53.55716,38.89731,42.01503,35.96104,88.48716,34.44706,35.84705,88.68289,35.43316,85.00817,14.66791
9.55391,13.42125,12.98359,6.88409,14.0402,73.11385,99.89555,68.43383,67.23804,85.81649,9.74541,4.82682,7.06684,9.40797,8.23695,4.08106,12.94573,52.17482,0.00051,56.21523,52.60539,27.0702,57.74936,32.80063,38.97772,76.081,33.15799,21.84162,79.02601,30.78433
8.86997,10.78857,9.13836,10.2413,14.70158,34.57542,9.42947,66.35239,43.53754,47.92452,7.13253,6.15762,10.89138,11.53884,14.99094,6.85571,11.44798,49.61701,0.0007,59.51076,59.25911,42.975,92.94437,17.14897,32.38919,64.91193,82.41663,9.51475,28.18244,1.4083
12.73042,10.39725,10.25692,11.17148,12.23628,49.25916,16.673,87.88097,25.265,94.2183,11.05413,5.83964,11.67677,10.04814,14.32189,5.82678,6.80583,52.07235,0.00045,52.72322,27.5198,34.86413,31.8064,70.81873,97.67401,87.15207,67.71011,24.6669,46.65351,4.04745
5.95604,10.87115,6.49652,10.44377,10.71824,58.23397,98.67904,8.26239,57.77667,98.08736,7.95436,10.37245,10.61118,15.72285,15.33491,8.62113,9.71361,63.84519,0.01083,66.93262,64.21884,54.77401,70.79502,43.2408,12.15642,28.2156,70.60022,6.91896,96.2068,95.39716
12.3338,13.01882,8.30293,4.46806,11.44778,57.7568,76.13782,18.70507,28.20815,15.91405,10.56767,8.12074,5.53445,10.23338,10.8757,7.60121,13.40334,76.57612,0.00151,52.9345,40.31928,38.6442,34.65681,92.76928,0.65759,88.91164,30.07239,59.07183,37.4436,51.03065
11.14899,12.20887,12.2353,12.78555,11.47496,61.55128,88.11383,29.35707,89.57512,58.22948,6.39111,10.96029,10.0416,6.24334,13.70586,12.23906,12.51379,53.02689,0.01908,61.16775,28.58241,70.08235,9.36503,69.06726,60.71651,32.00746,74.53297,41.76988,58.59619,57.40385
12.4065,15.49056,12.57132,10.22421,11.18845,38.53832,30.96514,53.51921,55.99544,68.59409,8.55527,10.97017,12.5919,8.24746,10.6351,8.56388,6.94075,27.33459,0.01949,21.45051,49.03267,41.67512,76.93311,58.02088,38.99695,17.04213,62.96145,64.38887,82.2305,56.66937
14.54316,8.70485,8.05447,6.61925,12.49317,36.84843,66.57349,91.0703,71.51016,34.7569,10.83803,10.97588,8.80567,9.17048,11.16879,12.00414,6.13978,44.16859,0.01922,59.60563,29.80287,37.33746,93.79123,61.91229,27.57851,54.53706,13.43931,83.32879,11.49118,67.38122
11.80667,7.585,9.84878,12.53667,12.16094,38.03113,0.42955,61.49407,80.16465,71.56825,10.92131,9.96772,5.22389,11.01776,12.131,12.7561,6.6346,49.3792,0.0074,66.09446,52.73243,35.85873,51.95881,55.91152,83.40284,68.37158,4.91342,38.45711,82.96674,10.86277
11.73158,13.72702,14.71036,14.53725,10.9659,40.00347,10.85533,67.98287,88.04876,99.56573,7.31335,7.99529,13.14726,4.57962,12.90092,11.681,11.83784,78.01392,0.00143,46.12061,41.12094,67.45038,97.42766,45.72241,67.68132,74.7316,9.08175,29.32113,16.47493,38.02422
10.7986,14.58929,7.18975,7.4648,9.88691,48.43792,77.11438,68.35584,85.41516,95.45526,8.79761,9.52377,6.90366,13.3124,14.2839,9.0658,12.1794,50.33714,0.0051,36.27942,32.49373,33.66338,67.6693,41.78514,42.22135,13.8425,9.99684,49.43441,32.01319,68.06496
4.85323,10.28831,6.75664,12.58477,12.7052,44.89237,51.21631,89.22867,5.83127,57.96345,6.06175,9.25735,11.73286,14.36271,15.67822,7.07404,11.86429,49.82199,0.00387,57.26308,48.33282,29.39159,18.0784,61.63192,3.50711,68.1381,22.62435,42.48201,76.68463,6.78015
11.98074,15.1493,12.79793,10.20516,10.80131,49.01507,66.58712,31.4729,74.93776,66.06688,5.68248,8.89449,13.70677,8.06137,11.65019,6.9846,6.82592,62.05626,0.00266,67.72263,48.14648,36.29499,28.49865,61.03587,13.68807,24.44217,78.17042,26.40531,8.32339,35.06874
14.0349,8.53816,14.33981,13.66179,5.45161,44.82114,12.84431,45.51282,87.07834,19.83416,14.36321,4.90661,9.56799,6.07062,11.12897,9.80401,9.14601,63.00279,0.00051,60.08637,43.01277,66.25568,70.35929,72.62293,60.58059,38.22785,86.52232,11.73874,70.52785,46.30864
8.67325,12.63551,7.97219,9.37352,11.72734,62.327,88.47571,86.22109,24.97361,33.42964,9.16996,9.06317,7.30709,13.16494,12.50961,11.28508,10.85952,31.70384,0.00324,57.39041,40.78646,38.99982,25.87596,16.8732,79.72132,94.67678,17.17676,87.73189,93.57104,64.72472
12.50568,10.69876,12.54429,11.41594,11.49535,23.11659,35.72951,45.04073,3.16051,66.11629,7.03919,7.54363,13.62487,8.99653,13.45477,7.67815,7.90973,56.03868,0.001,51.74173,52.37915,42.81152,87.59064,92.14187,37.18773,12.7387,2.5187,67.82195,66.39071,22.78201
8.01767,11.28112,10.12188,8.52655,13.83549,52.82004,66.71957,12.26508,96.80896,35.04597,9.55134,7.43181,8.69814,10.66646,9.40232,10.45426,12.57735,80.56025,0.001,40.20918,37.51722,37.07962,40.18863,55.25155,66.0244,62.455,82.58712,76.96633,99.65203,19.08203
11.32203,10.11319,13.52231,7.58427,11.04442,28.31278,13.76251,59.69549,50.88069,89.31088,13.39071,11.21924,9.49157,7.73597,12.71022,12.83752,10.67393,28.1881,0.02448,61.92489,55.96522,52.98034,9.43368,72.4683,69.71904,89.4407,9.39036,81.346,79.89388,8.17651
7.81168,11.90896,7.73954,11.45544,12.19396,54.31433,11.80025,19.34598,89.11218,24.77334,3.9701,6.89832,8.07165,12.26143,13.81019,12.51704,9.87469,45.43226,0.00066,64.86978,44.44769,40.5995,48.96587,28.46256,16.18814,49.47494,59.35963,56.42319,29.70719,26.60546
12.1466,14.39942,11.136,4.77284,11.54143,48.3319,85.53452,86.79612,60.93431,68.57427,9.77166,7.80359,7.51268,9.9092,8.81158,7.53551,12.32743,51.71453,0.00091,44.3303,58.44158,42.01305,75.36356,43.82634,13.87308,56.17006,98.8673,60.95252,83.01907,21.9993
4.65611,12.32975,9.53784,11.07092,13.82955,62.84282,95.61613,1.56488,96.81593,18.88379,10.26454,6.41245,8.35682,15.31322,11.51235,5.80392,8.86496,64.49348,0.00061,66.47793,62.21265,35.88225,28.92369,76.80136,21.00277,12.86752,1.23864,87.48838,90.9482,7.55307
7.7396,12.18538,11.43398,10.99474,14.58929,27.31008,73.76154,83.13198,15.37498,53.50096,8.33178,5.99854,10.65223,12.87439,11.11308,9.16548,7.79187,53.90411,0.00053,72.20585,57.965,53.73036,91.61383,78.72432,60.94305,73.05971,43.03234,85.3289,93.98743,4.89901
7.31792,10.81857,9.52203,6.79903,12.45298,40.4856,36.75006,30.62274,27.99291,33.84844,8.09561,5.62279,6.40059,11.08171,9.61308,7.94589,13.0928,61.20215,0.00049,67.63616,51.62969,48.09689,77.12259,95.12515,82.01474,83.83905,81.77126,37.76103,16.02638,53.70138
11.84053,5.16448,12.56112,7.97583,7.64529,51.11196,41.9466,29.42161,47.8288,55.25294,15.45789,9.79814,6.77982,11.5117,12.84181,9.38335,13.51135,63.28552,0.00634,66.58632,66.09721,19.57294,92.41769,4.00032,90.26235,88.31296,80.82142,35.76767,26.12289,41.82004
8.32419,4.10792,16.49623,6.52637,13.82884,50.78109,22.64556,5.452,85.33469,28.78041,11.63966,9.2735,9.38259,6.67852,9.62302,13.5005,11.09826,51.08902,0.00374,29.80582,49.51649,47.61609,56.3938,6.3161,4.8074,90.29346,83.86654,16.96829,87.6396,2.64696
10.74453,12.33722,11.33865,9.16118,11.54547,60.36334,79.77884,50.39323,28.30563,82.7104,8.76422,11.08684,11.6645,8.62638,10.56786,8.01571,7.26492,57.20037,0.0215,45.77182,41.77745,47.97233,56.58261,86.00988,62.25918,22.03094,31.39756,4.87342,4.38189,16.27802
8.50983,11.29833,9.79705,8.15646,14.27194,34.00167,25.25723,26.08993,68.12407,35.15938,7.78116,5.56386,10.31629,10.55965,11.33407,10.8914,10.35652,48.26305,0.00035,59.61116,39.45432,32.05056,91.2083,72.94103,98.84192,82.03379,53.82789,68.7475,12.45806,41.70098
9.15203,9.92714,8.97588,6.78446,13.85033,57.11813,32.42617,67.05944,46.39525,55.15309,8.88088,6.36477,11.87826,11.63397,15.29222,3.0768,12.73928,30.12782,0.00073,70.66594,40.9662,38.72877,70.67801,20.0079,83.97452,47.02514,10.51833,81.88148,46.95253,43.41553
11.14353,8.04865,12.09782,11.14095,9.56839,29.8959,41.10697,51.75873,92.44382,35.78327,9.92878,9.2534,11.86528,10.28185,13.25739,8.41373,8.56428,65.84157,0.00393,49.0989,33.80108,50.25737,40.24807,20.10205,87.7222,2.47105,40.25445,85.39,44.68698,22.76563
10.75062,9.12254,12.85111,11.61998,6.00072,45.84942,67.27421,99.52748,76.41522,40.05578,10.96526,5.87629,7.9771,6.35811,12.25782,11.42433,12.75532,43.79691,0.00058,58.69309,60.95612,52.6159,7.63341,4.34504,61.24534,61.57562,17.03374,26.06989,78.46143,94.78469
7.00212,10.57184,8.41714,6.34771,13.38629,78.10421,95.37652,17.59199,86.27524,62.27722,11.62124,7.87725,10.36362,14.23893,10.76481,3.01768,11.03396,69.44225,0.00118,40.52657,49.79876,54.9409,94.88782,35.30194,98.76878,9.82812,99.51405,75.02984,96.69951,98.15772
8.12968,12.50222,9.01433,9.52968,9.77611,60.7787,44.96219,78.23716,11.31979,27.23011,7.73336,9.79283,5.95119,12.18873,12.88464,10.28547,13.11795,64.76192,0.00606,69.49,52.45377,47.11891,40.66993,24.73913,42.14437,94.84383,57.4331,20.23105,74.32967,82.33446
12.51108,10.55922,12.96526,9.79082,8.98295,68.81241,76.81275,3.57544,72.07602,96.59061,14.2861,8.51211,9.28293,6.6661,11.76121,12.16759,9.48407,31.61203,0.00224,65.49201,56.39101,61.95237,11.5639,61.37326,76.91766,81.62309,59.90518,44.47426,63.72936,45.5363
14.55681,12.01511,9.18724,14.29205,16.73688,55.78695,27.31756,1.74493,7.0092,65.892,3.43764,7.4502,9.26476,6.6655,8.441,10.02574,9.09001,55.28335,0.00093,51.30338,42.9864,45.68014,30.94063,17.81705,2.99632,48.98948,54.73667,94.17121,65.58209,95.53724
13.34065,10.79246,12.23729,10.10354,12.71502,56.83077,59.23384,70.91648,22.27528,10.07779,12.6214,13.1739,6.59617,6.42686,12.50484,10.58166,8.19917,52.37005,0.17141,53.40676,42.67389,27.53762,57.33605,68.86487,67.76286,51.74573,13.7573,70.49193,20.83566,44.27728
11.94935,11.21254,9.03292,10.64754,9.90964,36.32182,36.36542,17.40747,83.11378,76.894,8.03355,8.3076,8.66078,10.61204,9.74421,5.85957,7.49908,56.65544,0.00183,48.19223,41.57225,51.33435,17.39407,60.16241,24.22163,41.36923,10.62771,98.0566,71.88257,2.44857
9.15186,10.96262,7.44949,9.44919,11.28627,46.11456,38.68609,50.66154,15.42224,88.06431,7.6431,8.62647,8.5834,12.80064,16.63142,9.66721,12.16907,62.45857,0.00207,33.87188,60.23021,61.97162,57.77057,33.59435,1.43022,37.17797,12.54325,23.24939,52.91472,26.33069
11.48369,10.19441,10.61859,8.07836,11.11572,59.8721,43.25599,28.33304,82.20325,79.40871,10.22587,12.00753,8.69513,5.298,11.26739,10.67908,11.38742,15.20184,0.05384,73.16597,55.94493,41.00332,38.40376,23.7407,77.4792,62.46853,2.68435,36.17934,73.47092,56.83446
7.02756,12.82523,6.14792,10.67314,13.61884,40.13916,82.27438,41.88076,15.7377,76.57688,7.11647,9.76706,9.28707,11.58349,10.66479,9.26444,11.39579,33.9169,0.00633,33.90678,24.19862,52.35498,54.29056,63.87048,80.12511,35.09759,95.308,11.0613,85.44997,89.03414
12.78382,9.05158,13.8046,10.52409,10.07772,44.27317,87.3265,55.85496,92.62988,17.2946,12.57738,9.1409,6.27491,7.14836,11.26862,13.73743,12.58476,55.39651,0.00335,55.7211,37.93418,50.09512,2.01906,47.38952,95.7252,30.40484,36.84948,34.69059,8.86548,2.75995
12.53358,9.37827,9.08516,13.99441,14.40595,47.20134,73.68954,67.12114,2.77517,47.67544,7.82012,6.5517,9.12429,12.46206,11.13184,5.84886,7.64918,65.65327,0.00076,39.14774,41.69757,43.00551,90.64582,22.09371,78.73949,15.31226,82.01981,61.95429,60.11783,7.07362
7.46324,12.64401,5.57076,11.11693,12.36124,48.54176,32.50347,37.56452,2.82508,94.55239,5.77765,9.94332,9.60572,11.98652,13.45562,11.32502,10.23629,65.86784,0.00728,24.08442,29.41984,38.99444,3.52933,73.18069,12.06838,22.35788,91.59277,83.26229,84.27274,59.91046
10.20669,12.62191,11.82179,13.86939,14.22261,70.45679,72.43624,76.23358,58.53301,1.89696,6.38782,8.84118,10.3191,8.29155,11.98701,9.78116,9.96725,43.58501,0.00255,55.16824,67.19844,57.43307,91.72781,19.37515,97.37508,1.69134,50.40315,48.09119,62.38245,21.63508
13.47391,8.7399,12.84506,11.7996,8.14301,53.1981,49.48131,40.74228,59.11481,29.06947,12.96086,10.04362,9.51378,7.8314,11.54838,11.93152,10.62737,39.76325,0.00806,54.52716,31.47903,72.58839,99.35547,42.94086,46.32288,91.96522,71.16958,48.60185,78.64386,42.66708
5.87321,11.66728,8.41412,9.15155,10.56494,42.34647,34.45914,86.26472,31.20193,72.87608,6.85759,9.48539,7.31268,12.25561,10.11596,6.60406,12.48885,50.07169,0.00484,61.2741,58.08633,12.15723,76.63106,38.55901,73.70492,66.72859,58.77622,75.20188,49.7518,42.70285
