ts	imei	mwra	p.system	p.android.gm	p.android.settings	p.android.chrome	p.android.packageinstaller	p.android.documentsui	p.android.externalstorage	p.android.vending	p.olauncher	p.android.defcontainer	p.dogalize	p.browser.provider	p.notifier	p.gms.persistent	p.inputmethod.latin	p.katana	p.google	p.process.gapps	p.android.gms	p.simulator
2018-05-05 11:48:00	8630330696303481230	0.00000	12.09379	8.12981	8.24941	7.73478	12.96093	11.05453	10.95643	63.33998	0.00153	55.11650	35.71075	66.30952	36.60922	39.84273	70.36443	68.40812	46.02524	26.05088	88.79038	68.08577
2018-05-05 11:49:00	3590433799317661198	0.00000	13.96091	8.37743	8.58021	9.60854	12.10398	12.08664	14.14849	44.23883	0.00155	42.74605	22.18185	54.14171	96.59199	14.73217	66.30518	1.21225	38.13761	97.94259	80.58425	84.80110
2018-05-05 11:50:00	8630330696303482105	0.00000	11.77062	7.84350	10.27609	9.28652	11.47117	11.65198	13.17378	62.33014	0.00116	85.59239	43.96582	52.07036	3.17652	58.54325	12.14772	6.30494	29.19316	39.67490	79.37045	50.22754
2018-05-05 11:51:00	359043379931766312	1.00000	11.32804	12.15895	6.29392	14.01554	13.41952	12.56927	2.71765	48.34687	0.06226	47.56427	55.74647	49.32778	32.69007	22.23742	54.12400	17.98104	6.01414	35.94955	89.76199	42.88567
2018-05-05 11:52:00	3590433799317661339	1.00000	6.24081	5.70927	10.21456	10.50211	13.45190	5.06929	12.32180	65.33948	0.00048	66.80225	32.28925	20.03020	76.05169	81.55480	12.34448	61.50635	81.07124	90.81793	91.41957	20.36977
2018-05-05 11:53:00	3590433799317661420	0.00000	10.30066	10.28789	10.94774	6.85813	8.52874	11.26985	10.89183	34.91354	0.00979	53.23219	48.76830	42.23681	30.46153	39.92406	43.35613	91.20533	23.52830	14.01474	34.41019	88.22681
2018-05-05 11:54:00	359043379931766114	1.00000	4.29977	7.51993	9.96548	11.21196	8.71117	7.97528	7.30101	56.73062	0.00117	61.61469	32.00739	60.13413	13.42073	51.78283	41.50647	44.91182	13.06887	8.98362	48.77966	26.71168
2018-05-05 11:55:00	8630330696303481420	1.00000	9.06800	10.46012	9.44045	11.89805	12.00400	7.80095	13.92722	49.50354	0.01189	48.89866	58.00801	56.18886	42.78272	59.55211	48.59999	59.00380	98.40675	16.83525	73.73989	93.38637
2018-05-05 11:56:00	3590433799317661958	0.00000	16.21234	11.24456	6.07679	10.78696	15.54665	13.57254	5.32334	56.57091	0.02521	73.64949	46.76487	48.44317	99.36854	42.73197	23.25380	41.42223	83.30581	33.73557	59.80677	1.10685
2018-05-05 11:57:00	8630330696303481594	0.00000	10.93092	13.17795	7.04823	6.49713	11.17165	10.77899	8.81867	43.77808	0.17198	43.10894	38.62377	57.07268	72.61497	66.22121	6.51881	40.52101	44.66771	63.67606	10.44899	94.74122
2018-05-05 11:58:00	8630330696303482303	1.00000	7.22294	6.26380	10.94705	13.04082	10.00931	3.42277	5.72216	50.83816	0.00064	57.13671	38.05977	38.13454	16.89385	72.74968	2.19768	7.01629	24.30388	33.63617	23.50364	50.78564
2018-05-05 11:59:00	3590433799317661099	1.00000	7.09821	7.71598	11.58022	7.74069	12.07439	9.07587	10.34984	35.81425	0.00108	75.71353	45.33174	53.58253	48.74975	3.23631	19.10645	71.72087	86.20777	72.81611	2.39668	15.02886
2018-05-05 12:00:00	359043379931766221	1.00000	6.96052	8.93304	12.23783	11.51066	9.13373	3.66069	4.22753	47.91603	0.00285	48.08192	52.91638	57.12905	34.16561	59.63320	69.67009	15.74585	36.81593	2.03179	21.88333	60.87717
2018-05-05 12:01:00	8630330696303481800	0.00000	12.64281	11.26209	5.98441	11.76084	11.55220	9.54389	11.80352	45.11812	0.02555	66.98657	50.86220	48.71543	66.33603	66.26826	1.04863	5.52372	80.53449	45.36068	98.66271	67.68188
2018-05-05 12:02:00	863033069630348701	1.00000	10.03948	8.88293	6.80592	10.72411	10.59241	9.31624	12.80646	64.07955	0.00251	70.70612	58.40297	34.67751	33.96492	50.17855	6.97852	4.47296	53.50061	36.44126	57.13748	98.25443
2018-05-05 12:03:00	359043379931766833	0.00000	12.54785	7.65672	9.27494	7.84872	11.14668	13.47310	9.61589	41.46885	0.00111	70.52732	50.69247	54.94363	13.12293	45.28840	83.46851	0.51417	54.82581	29.60701	93.20847	95.23478
2018-05-05 12:04:00	359043379931766551	1.00000	11.30454	9.33916	9.58144	9.94972	12.80189	8.58381	8.70139	58.34365	0.00413	65.15074	40.25832	30.08775	0.20116	73.35046	53.37976	57.66043	87.18527	82.87610	42.56739	95.06020
2018-05-05 12:05:00	8630330696303482303	0.00000	10.04402	8.64508	8.86331	8.77788	12.14839	11.08241	11.98793	34.72587	0.00250	67.27181	22.06878	54.28768	81.80821	74.24635	20.25255	7.21700	13.49291	21.84299	90.93057	44.45783
2018-05-05 12:06:00	359043379931766429	1.00000	8.00619	7.31803	10.35636	14.45399	12.77284	7.18316	10.48402	60.95777	0.00100	53.87323	73.67439	51.47948	67.02379	92.80561	29.04256	74.72062	51.44009	87.88380	85.10994	59.57670
2018-05-05 12:07:00	3590433799317662212	0.00000	14.02985	13.59090	5.77915	8.88930	13.59880	13.06264	6.78984	35.42912	0.25973	45.77648	71.31017	39.30709	6.18112	81.62205	32.92078	66.73950	42.78578	55.67222	92.39580	29.24945
2018-05-05 12:08:00	3590433799317662295	1.00000	9.31187	8.07541	11.49484	9.34163	12.26294	7.50036	7.58767	56.48990	0.00126	58.54893	44.09934	46.08254	76.52581	87.65786	10.52566	34.38703	87.52694	69.80218	58.26490	74.40565
2018-05-05 12:09:00	8630330696303481438	1.00000	5.82106	8.80792	6.75828	8.51100	12.98663	9.83434	11.19921	54.41096	0.00259	47.35428	68.55569	39.52037	14.18082	2.64858	34.64103	80.86792	69.38028	37.69181	39.29754	3.25271
2018-05-05 12:10:00	863033069630348446	1.00000	11.78184	7.69089	9.26963	10.03900	7.85927	8.58429	13.26619	22.96178	0.00135	53.35995	56.53151	43.16209	20.16654	72.76831	88.22579	90.55499	76.50751	65.30503	78.94514	18.59282
2018-05-05 12:11:00	359043379931766635	1.00000	9.02709	9.87400	6.56183	11.54696	9.28403	8.55335	13.31141	45.50675	0.00676	68.59972	42.20461	46.39553	25.50154	95.37933	22.99519	65.23901	67.79940	25.20779	93.71697	77.65670
2018-05-05 12:12:00	3590433799317662444	1.00000	8.72243	6.46471	10.95338	7.98395	12.15947	9.30176	14.72537	66.74126	0.00070	36.67948	36.49586	53.02722	28.29336	79.22781	58.96458	2.41166	87.84216	77.08840	32.91037	25.35993
2018-05-05 12:13:00	3590433799317661032	1.00000	7.36650	9.82433	7.30959	11.38230	12.60831	9.60140	14.30534	47.68439	0.00644	48.56506	69.22857	52.53464	81.09681	70.95451	13.09981	22.19632	25.63320	15.49937	24.53668	93.47606
2018-05-05 12:14:00	359043379931766924	1.00000	7.63226	9.02674	12.84090	11.67957	15.41930	3.89947	13.35403	59.72851	0.00298	44.94017	63.61495	32.78710	92.36726	46.07117	73.45207	69.16720	79.68245	43.86691	32.25641	74.54807
2018-05-05 12:15:00	3590433799317662287	1.00000	9.43879	11.03986	8.62744	6.08878	9.01810	10.94450	11.43991	61.58457	0.02089	63.10147	45.61656	42.00256	49.77146	34.56666	43.30107	89.42948	42.80162	4.58482	12.38036	98.81768
2018-05-05 12:16:00	3590433799317662295	1.00000	9.36493	7.73594	12.88834	5.12142	14.43790	10.38285	9.93661	55.92485	0.00108	53.39906	34.36244	45.74125	73.60335	69.40980	52.61302	9.15562	15.85163	17.96006	84.59474	73.26914
2018-05-05 12:17:00	359043379931766817	1.00000	6.64409	7.31586	9.28039	12.68249	13.32955	9.41063	11.31123	42.94483	0.00081	63.97304	46.89450	51.92935	74.56646	28.24293	61.13726	78.67992	95.07897	58.95970	66.15190	63.35417
2018-05-05 12:18:00	863033069630348370	1.00000	7.40171	8.57078	10.35394	9.59109	14.16274	7.23331	8.65179	46.19482	0.00208	70.37873	55.37446	67.74612	88.77300	2.83598	99.93316	16.75489	53.97569	41.44309	14.63164	62.97669
2018-05-05 12:19:00	863033069630348545	0.00000	10.68898	11.11837	7.41191	9.96071	11.27691	11.88667	13.34344	55.70197	0.02217	63.32963	46.60973	69.34628	56.92228	10.42648	91.75388	99.18182	87.79862	90.78892	41.00445	75.24655
2018-05-05 12:20:00	359043379931766866	0.00000	12.92507	7.53002	15.65784	1.97588	15.78886	11.73833	10.73137	63.88513	0.00103	51.45792	39.45513	54.35758	13.15689	24.19869	95.54642	79.92015	30.31774	25.02497	69.96954	68.23291
2018-05-05 12:21:00	359043379931766791	1.00000	5.46633	7.10074	8.43025	12.48130	7.67622	5.66086	6.35848	48.22897	0.00075	69.08220	67.53176	48.82441	88.66946	92.58156	89.56797	73.64668	83.91995	72.93275	43.00595	37.73713
2018-05-05 12:22:00	359043379931766817	1.00000	8.48783	7.63995	8.02011	8.82790	10.41386	7.57447	15.30528	44.56121	0.00097	71.87834	34.39987	56.53118	41.54138	8.24864	96.49700	90.53188	82.79151	96.74649	77.18478	42.28630
2018-05-05 12:23:00	8630330696303481941	1.00000	5.31328	9.03585	7.15122	13.10653	12.21667	6.22431	12.32501	50.76091	0.00318	63.32520	47.94821	29.81831	24.51657	36.39376	15.31277	91.52127	80.77920	93.20670	77.93960	35.33917
2018-05-05 12:24:00	863033069630348859	0.00000	13.71356	6.78097	6.92894	9.18790	15.23829	11.78737	7.99837	57.23277	0.00058	60.71879	78.12723	42.39646	55.07121	33.55643	73.42549	63.12948	27.22294	20.93501	44.70023	20.32640
2018-05-05 12:25:00	3590433799317661693	1.00000	8.58455	8.02004	16.51750	5.26198	10.29387	9.33799	7.99774	50.99014	0.00167	68.62592	58.09367	59.36387	67.74999	39.28431	3.86782	51.87840	99.54470	75.11598	66.95393	5.74492
2018-05-05 12:26:00	3590433799317661008	0.00000	16.23292	5.21682	8.04464	8.30110	10.44683	12.08395	14.82470	45.48825	0.00047	42.65786	49.92025	31.48961	9.03811	86.25594	30.09821	16.55242	81.48846	62.21069	79.47486	86.84794
2018-05-05 12:27:00	3590433799317661693	1.00000	11.23241	13.25412	7.33547	12.58946	11.41534	13.63814	11.98150	52.55850	0.18568	49.29662	44.20143	64.60983	6.55327	76.46484	61.44913	91.56824	73.05432	10.50663	53.48612	40.27565
2018-05-05 12:28:00	8630330696303481065	0.00000	7.39476	9.14704	14.39457	7.01812	16.90579	10.20067	11.72983	31.81300	0.00359	49.79473	52.24138	36.31466	31.99814	16.53674	1.85640	44.52582	8.36329	22.02302	1.03655	68.59736
2018-05-05 12:29:00	8630330696303481131	1.00000	10.97979	12.62669	7.71996	13.47178	14.14766	9.64670	11.71354	37.05458	0.09954	61.55933	64.89645	17.99611	38.08476	46.35762	84.70407	71.16930	1.82496	8.26977	39.50034	53.27278
2018-05-05 12:30:00	359043379931766684	0.00000	11.20653	13.07684	9.06646	9.11701	10.06235	14.94942	10.18299	40.17557	0.15535	34.48319	60.20566	66.93649	45.36521	92.21349	80.95299	58.98697	14.73394	31.68494	75.27503	95.61756
2018-05-05 12:31:00	359043379931766007	0.00000	13.44721	8.14314	7.23176	9.63630	15.66233	10.53811	8.35998	62.51484	0.00147	36.20841	46.95518	28.38593	32.72041	77.13087	50.44234	99.81895	94.85244	34.69260	23.23037	29.97735
2018-05-05 12:32:00	359043379931766254	1.00000	10.73246	5.91689	12.64358	8.20174	13.05150	7.43208	9.03716	36.03509	0.00064	42.81293	53.35347	59.52472	74.90989	74.93621	43.46925	26.54511	79.07802	65.18604	13.11334	44.59071
2018-05-05 12:33:00	8630330696303481438	0.00000	12.74501	12.63419	7.72862	7.03316	13.29032	13.09970	10.35775	61.97889	0.10000	54.04866	49.20128	74.18139	20.47283	26.00164	28.42644	18.30220	59.87434	60.99692	45.18674	4.20424
2018-05-05 12:34:00	863033069630348768	1.00000	11.24242	8.37005	6.71272	14.28012	12.68639	8.07349	10.35515	55.17748	0.00197	56.98889	40.32314	26.88928	16.31580	76.82753	74.01713	48.16242	80.07536	36.82737	3.14820	5.80522
2018-05-05 12:35:00	3590433799317661222	0.00000	11.06481	7.23638	7.20616	8.33642	12.32709	11.79755	13.17234	85.37467	0.00087	70.65104	61.19078	28.59262	60.33076	45.47230	68.64559	39.86745	34.41768	10.87404	27.21998	42.70133
2018-05-05 12:36:00	359043379931766411	1.00000	9.68832	6.00772	10.76930	9.87229	15.62264	5.83701	8.04370	39.82594	0.00063	73.44340	66.01642	52.91403	1.70204	4.71825	55.68446	91.47466	57.42503	31.26850	71.24759	7.36669
2018-05-05 12:37:00	3590433799317662162	1.00000	10.75224	10.14321	9.48146	10.37350	11.35749	11.38178	11.65833	33.98812	0.00846	65.97509	62.31262	63.74672	88.88795	27.64578	61.35591	59.83008	86.38031	96.76609	8.70403	0.50998
2018-05-05 12:38:00	8630330696303482451	0.00000	11.73430	5.68524	12.17975	8.47887	10.85535	11.52248	12.71538	66.57185	0.00039	74.32005	35.39318	36.71490	94.08814	77.60530	23.59236	78.19684	92.25093	78.80008	22.52903	76.93547
2018-05-05 12:39:00	8630330696303481974	1.00000	14.85607	7.29906	8.10378	10.99237	12.93951	10.08189	12.65040	65.20567	0.00097	52.24918	42.19184	43.73641	50.92194	48.30271	27.94236	15.81517	41.28328	30.88878	71.11688	86.17076
2018-05-05 12:40:00	359043379931766585	1.00000	9.47932	8.58010	10.13726	10.06215	12.78018	7.97109	8.79054	55.50393	0.00203	80.99309	42.30327	43.63795	19.81439	4.55139	93.25677	44.47472	50.98174	65.62126	89.69424	71.87121
2018-05-05 12:41:00	863033069630348768	1.00000	9.74978	7.30473	14.61973	6.93234	14.63738	6.62485	7.30594	46.99266	0.00081	51.16231	44.16835	17.42583	67.45392	13.79915	90.69225	78.54051	94.99565	73.32956	0.78952	63.18232
2018-05-05 12:42:00	863033069630348743	1.00000	8.53402	9.02695	6.15276	12.01104	9.91307	8.76645	12.48698	72.02975	0.00302	55.42626	34.88400	53.99875	6.03596	23.22387	56.30556	96.17323	78.59601	99.37440	39.88489	98.13800
2018-05-05 12:43:00	863033069630348057	1.00000	11.27130	10.10886	7.08480	14.69645	13.35241	14.41534	9.83457	43.66015	0.00826	51.58153	37.82727	35.28328	5.92371	23.33384	74.14407	42.32165	26.41226	94.70493	27.25885	27.27284
2018-05-05 12:44:00	863033069630348081	1.00000	7.07149	7.64482	12.09473	9.36155	8.02075	9.55487	7.53336	47.24423	0.00113	51.10876	40.86476	43.53694	75.11142	73.02893	10.38569	64.49371	25.52392	95.36965	72.37191	77.30080
2018-05-05 12:45:00	8630330696303481842	1.00000	7.98279	7.98762	10.15495	15.14081	14.70180	9.91246	11.22031	52.61463	0.00158	64.12275	39.53205	58.08612	92.53756	20.46485	7.59755	21.38517	32.50355	31.58316	36.15272	95.60677
2018-05-05 12:46:00	3590433799317662337	0.00000	13.64641	11.47698	8.48053	11.57987	12.44672	8.23551	9.71501	44.30578	0.03161	31.64278	46.50754	42.51684	12.77884	60.15459	55.81420	92.50942	84.28371	68.83789	15.52973	63.57181
2018-05-05 12:47:00	359043379931766759	1.00000	12.32814	9.53280	4.08075	12.27643	12.57403	12.57089	12.74396	70.66190	0.00491	54.10314	39.78096	15.92565	49.85199	65.97656	36.08699	36.70136	71.03642	4.65412	36.74565	59.20957
2018-05-05 12:48:00	8630330696303482345	0.00000	11.76853	14.22279	7.47769	5.55494	9.71247	11.04902	10.06093	62.50189	0.48820	43.86179	35.20804	55.81295	30.35024	62.75687	51.28313	60.65582	31.50323	25.15291	22.00978	93.69187
2018-05-05 12:49:00	3590433799317661016	1.00000	7.61540	8.98903	13.32840	8.76152	9.97127	4.89482	4.84797	50.73628	0.00319	44.75648	26.97646	47.64948	73.70054	30.75078	30.16046	7.03685	90.64940	87.84665	64.96283	26.36715
2018-05-05 12:50:00	3590433799317661545	1.00000	9.50158	6.50571	6.79626	10.61628	9.15803	8.58407	11.84627	56.04410	0.00052	44.58460	33.98588	43.28421	96.48045	21.87930	32.16455	75.03367	97.71394	69.43736	51.96839	76.42055
2018-05-05 12:51:00	8630330696303482279	0.00000	12.84804	6.08391	6.64961	8.56878	13.11980	9.71474	15.52616	46.66961	0.00047	69.86603	63.89191	45.46362	86.46340	59.83062	13.31298	10.62772	37.44526	23.70992	41.00740	40.97886
2018-05-05 12:52:00	359043379931766494	0.00000	11.12120	12.26036	10.05585	7.58592	9.34083	12.31838	10.76718	66.43778	0.06910	56.53455	44.38113	25.44600	34.51931	56.18962	12.13339	71.25783	89.50576	73.17222	11.26384	20.70868
2018-05-05 12:53:00	8630330696303482121	1.00000	8.15251	7.05584	8.88979	11.14918	11.88391	7.58087	14.18226	54.79407	0.00073	62.01032	57.06747	59.85649	47.51865	21.43875	68.74397	18.98357	46.92734	61.94216	47.95917	17.32381
2018-05-05 12:54:00	359043379931766593	1.00000	9.41649	8.33714	8.87037	13.53392	13.59651	8.99268	12.19379	65.11021	0.00181	66.08597	45.18206	55.09621	11.30383	82.34789	58.56716	7.57649	96.44162	31.03435	35.41212	59.95218
2018-05-05 12:55:00	3590433799317661560	0.00000	8.56697	9.95387	14.34521	4.69230	13.85822	11.94862	10.45496	58.62386	0.00745	58.78269	46.64159	43.07295	39.27236	16.15546	76.50683	26.40733	44.53970	48.25411	24.25316	61.60694
2018-05-05 12:56:00	863033069630348131	1.00000	10.53372	9.89456	12.70886	4.04578	12.50602	11.53753	9.89428	39.95017	0.00668	66.10902	44.99649	34.52775	26.80621	80.29569	13.95175	71.72760	23.07590	57.86767	77.10442	59.90867
2018-05-05 12:57:00	359043379931766502	0.00000	13.49899	7.10918	8.86979	9.07263	14.56729	10.04827	11.97850	45.90163	0.00097	51.95252	49.72129	51.15264	12.28398	11.39807	36.58826	36.25851	17.47577	8.60697	81.83248	20.09188
2018-05-05 12:58:00	8630330696303481214	0.00000	7.30773	10.53023	10.14232	7.66185	11.27843	13.02701	12.17281	65.15387	0.01273	40.73383	47.46906	45.66190	37.59715	73.23675	25.21597	37.07176	60.89101	6.67049	75.47872	85.95956
2018-05-05 12:59:00	359043379931766965	0.00000	13.68401	13.10337	8.88660	7.62476	11.36920	13.25616	9.48066	53.17397	0.15969	47.36400	54.78758	56.36947	96.62400	32.76029	42.48959	92.27031	44.85475	38.38121	20.86577	98.26971
2018-05-05 13:00:00	863033069630348719	1.00000	7.61202	7.02111	8.46002	10.37029	13.23578	7.74539	13.75761	48.72246	0.00069	54.13305	35.04244	53.11410	64.73332	45.41206	50.22228	85.90807	99.58865	45.23973	98.42243	20.91345
2018-05-05 13:01:00	3590433799317661461	1.00000	12.70358	9.11257	7.75864	9.31652	12.95327	12.43794	7.54745	53.69584	0.00330	74.42749	69.12200	57.18200	33.86690	28.50720	18.61612	79.59687	54.16060	71.41572	78.02298	19.28574
2018-05-05 13:02:00	8630330696303482006	1.00000	6.77601	9.40563	8.45100	11.97121	12.54153	8.41589	12.84358	50.74112	0.00443	46.42263	60.49574	53.01172	30.02775	98.92627	82.88195	3.65944	79.01439	24.43664	97.43771	16.47170
2018-05-05 13:03:00	863033069630348982	1.00000	6.99141	12.69983	10.56714	12.00801	11.42965	7.35096	7.27404	45.80052	0.10674	53.08332	67.26032	51.01816	92.55300	29.89124	59.76895	17.56177	31.77541	46.46971	36.64196	65.09783
2018-05-05 13:04:00	359043379931766866	1.00000	11.73879	8.54120	11.48017	9.36641	9.96292	10.66422	7.94271	48.41607	0.00207	56.52817	51.13982	57.29864	28.34732	54.40562	93.77630	88.99014	14.12138	16.29185	14.64104	29.12461
2018-05-05 13:05:00	8630330696303481412	1.00000	12.72209	6.67510	14.34575	5.37103	13.97788	10.29564	8.93024	37.75455	0.00080	58.08164	25.38304	36.96217	73.08362	3.15130	40.06441	6.48815	17.86832	60.36932	0.73712	59.29228
2018-05-05 13:06:00	359043379931766189	0.00000	9.84280	13.60958	9.44927	12.20025	12.44454	10.83637	5.45797	61.28996	0.26477	77.28716	47.83454	44.50238	60.12673	57.07246	87.55862	49.16645	21.56344	49.76465	73.49879	30.02137
2018-05-05 13:07:00	8630330696303482022	1.00000	10.05545	5.94861	13.39634	9.57592	13.41335	7.93325	6.22056	56.50921	0.00051	61.09498	41.27034	54.63030	10.64734	15.50424	69.05168	65.89572	26.88066	49.92014	40.15709	25.13759
2018-05-05 13:08:00	359043379931766627	1.00000	8.08594	5.73457	11.24286	16.66279	15.03821	5.81673	8.27853	35.96502	0.00062	58.35317	62.06657	43.63275	61.66754	52.29444	3.27765	69.66820	42.22093	93.32059	40.41871	60.99006
2018-05-05 13:09:00	8630330696303481834	0.00000	10.43768	12.21088	8.61709	7.77613	10.70497	11.43268	9.45040	49.97995	0.06555	77.91687	53.04427	37.67992	62.11555	97.96041	99.25433	14.81901	86.31126	70.94533	73.79531	53.03799
2018-05-05 13:10:00	3590433799317661982	1.00000	8.09465	6.74391	8.96529	13.59348	11.91531	6.65900	10.45207	51.89915	0.00054	60.81220	35.58397	26.93713	39.35605	95.19655	73.16568	23.72696	7.49926	1.69930	63.32455	19.99956
2018-05-05 13:11:00	359043379931766783	1.00000	7.88769	9.91955	7.63121	13.24159	13.66839	8.17232	13.53604	49.52737	0.00704	43.45272	29.98294	19.15531	7.33050	71.36420	4.05422	53.47502	16.44720	70.95493	9.32968	54.45050
2018-05-05 13:12:00	863033069630348636	1.00000	7.68965	11.24914	12.97736	9.89566	12.56528	7.88214	8.75949	47.65056	0.02521	51.88503	62.64395	66.26211	24.80632	9.78088	92.08387	20.80346	95.86166	27.59998	0.94499	94.18413
2018-05-05 13:13:00	863033069630348289	1.00000	10.04855	9.94719	9.43932	13.66475	14.84850	11.00863	13.24648	82.30161	0.00695	50.84662	58.33589	40.07219	10.75830	34.35914	76.81273	83.13751	35.88987	93.78543	33.32671	11.11028
2018-05-05 13:14:00	8630330696303481610	0.00000	13.64261	13.49569	9.02573	8.63378	9.83740	15.07423	9.69960	52.28284	0.23621	37.60346	57.39410	48.49712	61.78447	10.31857	9.98746	22.88665	5.13837	0.67104	9.92567	33.89722
2018-05-05 13:15:00	3590433799317662253	1.00000	9.55023	8.15204	7.74881	12.55986	10.82185	11.36326	10.74779	39.01129	0.00137	41.49439	49.59925	49.62940	77.04162	37.63397	28.45185	35.23729	41.46273	31.87327	37.82903	15.38634
2018-05-05 13:16:00	359043379931766197	0.00000	10.37508	9.08818	5.34114	13.06999	11.34072	7.43689	11.94538	33.19768	0.00331	50.96999	16.98211	45.91320	78.20803	59.06499	4.65759	22.71365	57.67820	2.70193	41.60011	81.86899
2018-05-05 13:17:00	8630330696303481313	1.00000	8.51970	7.37962	12.11626	7.93414	12.57538	8.47310	8.63452	39.98411	0.00109	74.21165	38.95240	41.36996	83.66584	60.29304	72.86284	28.49406	60.91993	62.76142	35.78578	50.70905
2018-05-05 13:18:00	8630330696303482105	1.00000	11.39340	9.73138	14.59678	4.91172	13.29039	10.81312	9.33247	52.18136	0.00603	61.44152	55.06644	51.34571	63.49027	42.42396	23.44393	88.06422	93.66906	19.59176	3.85346	69.54100
2018-05-05 13:19:00	359043379931766023	0.00000	10.74388	10.28875	7.95121	9.83224	13.20377	9.62423	10.80789	48.73640	0.01008	51.89014	49.64834	47.57163	67.34497	87.56332	23.16464	14.92460	98.25828	76.09787	88.13911	93.27581
2018-05-05 13:20:00	359043379931766684	1.00000	7.65754	7.85880	13.67548	9.80081	13.83944	7.58246	12.17980	43.30555	0.00141	45.60647	54.56157	36.10298	31.35478	51.80742	88.02701	94.29853	92.26218	24.38604	93.15275	81.21543
